,marka,model,donanim,motor,yakit,vites,fiyat,websitesi,sil1,sil2
1357,Skoda,Superb,1.4 TSI 150 PS DSG ACT Green Tec Prestige,1,,,,,,
1358,Skoda,Superb,1.4 TSI 150 PS DSG ACT Green Tec Style,1,,,,,,
1359,Skoda,Superb,1.6 TDI CR 120 PS DSG Green Tec Active,1,,,,,,
1360,Skoda,Superb,1.6 TDI CR 120 PS DSG Green Tec Prestige,1,,,,,,
1361,Skoda,Superb,1.6 TDI CR 120 PS DSG Green Tec Style,1,,,,,,
1362,Skoda,Superb,1.6 TDI CR 120 PS Green Tec Active,1,,,,,,
1363,Skoda,Superb,1.6 TDI CR 120 PS Green Tec Style,1,,,,,,
1364,Skoda,Superb,2.0 TDI CR SCR 190 PS 4x4 DSG Green Tec L&K,2,Dizel,Otomatik,214900.0,http://www.skoda.com.tr/,,
1365,Skoda,Superb,2.0 TDI CR SCR 190 PS 4X4 DSG Green Tec Prestige,2,Dizel,Otomatik,208900.0,http://www.skoda.com.tr/,,
1366,Skoda,Superb,2.0 TDI CR SCR 190 PS DSG Green Tec Prestige,2,Dizel,Otomatik,202400.0,http://www.skoda.com.tr/,,
1367,Skoda,Superb,2.0 TSI 280 PS 4X4 DSG Green Tec Prestige,2,Benzin,Otomatik,215400.0,http://www.skoda.com.tr/,,
1368,Skoda,Yeti,1.2 TSI 110 PS Green Tec Active,1,,,,,,
1369,Skoda,Yeti,1.4 TSI 125 PS DSG Green Tec Ambition,1,,,,,,
1370,Smart,Forfour,1.0 71 BG,1,Benzin,Otomatik,74600.0,http://tr.smart.com/,,
1371,Smart,Forfour Turbo,1.0 90 BG,1,Benzin,Otomatik,77200.0,http://tr.smart.com/,,
1372,Smart,Fortwo Cabrio Turbo,1.0 90 BG,1,Benzin,Otomatik,83300.0,http://tr.smart.com/,,
1373,Smart,Fortwo Coupe,1.0 71 BG,1,Benzin,Otomatik,69300.0,http://tr.smart.com/,,
1374,Ssangyong,Korando Sports,2.0 4x2 AT Full,2,Dizel,Otomatik,85950.0,http://www.ssangyong.com.tr/,,
1375,Ssangyong,Korando Sports,2.0 4x2 AT Full (Uzun Kasa),2,Dizel,Otomatik,87900.0,http://www.ssangyong.com.tr/,,
1376,Ssangyong,Korando Sports,2.0 4x2 MT Full,2,Dizel,Düz,79650.0,http://www.ssangyong.com.tr/,,
1377,Ssangyong,Korando Sports,2.0 4x2 MT Full (Uzun Kasa),2,Dizel,Düz,81600.0,http://www.ssangyong.com.tr/,,
1378,Ssangyong,Korando Sports,2.0 4x4 AT Full (Uzun Kasa),2,Dizel,Otomatik,94000.0,http://www.ssangyong.com.tr/,,
1379,Ssangyong,Korando Sports,2.0 4x4 MT Full (Uzun Kasa),2,Dizel,Düz,88150.0,http://www.ssangyong.com.tr/,,
1380,Ssangyong,Rexton W,2.0 4x2 AT Full,2,Dizel,Otomatik,171000.0,http://www.ssangyong.com.tr/,,
1381,Ssangyong,Rexton W,2.0 4x2 MT Full,2,Dizel,Düz,160000.0,http://www.ssangyong.com.tr/,,
1382,Ssangyong,Rexton W,2.0 4x4 AT Full ,2,Dizel,Otomatik,182000.0,http://www.ssangyong.com.tr/,,
1383,Ssangyong,Rodius,2.0 4x2 AT Full,2,Dizel,Otomatik,169000.0,http://www.ssangyong.com.tr/,,
1384,Ssangyong,Tivoli,1.6 4x2 AT Full ,1,,,,,,
1385,Ssangyong,Tivoli,1.6 4x2 AT Full ,1,,,,,,
1386,Ssangyong,Tivoli,1.6 4x2 MT Full ,1,,,,,,
1387,Ssangyong,Tivoli,1.6 4x2 MT Full ,1,,,,,,
1388,Ssangyong,XLV,1.6 4x2 AT Full ,1,,,,,,
1389,Ssangyong,XLV,1.6 4x2 AT Full ,1,,,,,,
1390,Ssangyong,XLV,1.6 4x2 MT Full ,1,,,,,,
1391,Subaru,BRZ,2.0R Premium 6 AT,2,Benzin,Otomatik,196990.0,http://www.subaru.com.tr/,,
1392,Subaru,BRZ,2.0R Premium 6 MT,2,Benzin,Düz,188990.0,http://www.subaru.com.tr/,,
1393,Subaru,Forester,2.0D Elegance Dizel,2,Dizel,Otomatik,188990.0,http://www.subaru.com.tr/,,
1394,Subaru,Forester,2.0D Premium Dizel,2,Dizel,Otomatik,198990.0,http://www.subaru.com.tr/,,
1395,Subaru,Forester,2.0D Sport Dizel,2,Dizel,Otomatik,208990.0,http://www.subaru.com.tr/,,
1396,Subaru,Forester,2.0i Elegance Benzinli,2,Benzin,Otomatik,159900.0,http://www.subaru.com.tr/,,
1397,Subaru,Forester,2.0i Premium Benzinli,2,Benzin,Otomatik,173990.0,http://www.subaru.com.tr/,,
1398,Subaru,Forester,2.0XT Adventure Turbo Benzinli,2,Benzin,Otomatik,201990.0,http://www.subaru.com.tr/,,
1399,Subaru,Levorg,1.6i GT-S Sport Plus Eyesight,1,,,,,,
1400,Subaru,Outback,2.0D Limited Dizel EyeSight,2,Dizel,Otomatik,259490.0,http://www.subaru.com.tr/,,
1401,Subaru,XV,1.6i Elegance,1,,,,,,
1402,Subaru,XV,1.6i Premium,1,,,,,,
1403,Suzuki,Baleno,1.2 GL AT 90 HP,1,,,,,,
1404,Suzuki,Baleno,1.2 GL MT 90 HP,1,,,,,,
1405,Suzuki,Jimny,1.3 JLX Benzinli 4x4 AT 85 HP,1,,,,,,
1406,Suzuki,Jimny,1.3 Style Benzinli 4x4 AT 85 HP,1,,,,,,
1407,Suzuki,Swift,1.2 GL AT 94 HP,1,,,,,,
1408,Suzuki,Swift,1.2 GL MT 94 HP,1,,,,,,
1409,Suzuki,Vitara,1.4 S Benzinli 4X2 AT (Çift Renk) 140 HP,1,,,,,,
1410,Suzuki,Vitara,1.4 S Benzinli 4X2 AT (Tek Renk) 140 HP,1,,,,,,
1411,Suzuki,Vitara,1.4 S Benzinli 4X4 AT (Çift Renk) 140 HP,1,,,,,,
1412,Suzuki,Vitara,1.4 S Benzinli 4X4 AT (Tek Renk) 140 HP,1,,,,,,
1413,Suzuki,Vitara,1.6 GL+ Benzinli 4x2 AT (Çift Renk) 120 HP,1,,,,,,
1414,Suzuki,Vitara,1.6 GL+ Benzinli 4x2 AT (Tek Renk) 120 HP,1,,,,,,
1415,Suzuki,Vitara,1.6 GL+ Benzinli 4X4 AT (Çift Renk) 120 HP,1,,,,,,
1416,Suzuki,Vitara,1.6 GL+ Benzinli 4X4 AT (Tek Renk) 120 HP,1,,,,,,
1417,Suzuki,Vitara,1.6 GLX Benzinli 4X2 AT (Çift Renk) 120 HP,1,,,,,,
1418,Suzuki,Vitara,1.6 GLX Benzinli 4X2 AT (Tek Renk) 120 HP,1,,,,,,
1419,Suzuki,Vitara,1.6 GLX Benzinli 4X4 AT (Çift Renk) 120 HP,1,,,,,,
1420,Suzuki,Vitara,1.6 GLX Benzinli 4X4 AT (Tek Renk) 120 HP,1,,,,,,
1421,Toyota,Auris,1.33 Life,1,,,,,,
1422,Toyota,Auris,1.4 D-4D Active,1,,,,,,
1423,Toyota,Auris,1.4 D-4D Active Skypack,1,,,,,,
1424,Toyota,Auris,1.4 D-4D Advance,1,,,,,,
1425,Toyota,Auris,1.4 D-4D Advance Skypack,1,,,,,,
1426,Toyota,Auris,1.4 D-4D Premium,1,,,,,,
1427,Toyota,Auris,1.4 D-4D Premium Navi,1,,,,,,
1428,Toyota,Auris,1.6 Active,1,,,,,,
1429,Toyota,Auris,1.6 Active Multidrive S,1,,,,,,
1430,Toyota,Auris,1.6 Active Skypack Multidrive S,1,,,,,,
1431,Toyota,Auris,1.6 Advance,1,,,,,,
1432,Toyota,Auris,1.6 Advance Multidrive S,1,,,,,,
1433,Toyota,Auris,1.6 Advance Skypack Multidrive S,1,,,,,,
1434,Toyota,Auris,1.6 Premium Multidrive S,1,,,,,,
1435,Toyota,Auris,1.6 Premium Multidrive S Navi,1,,,,,,
1436,Toyota,Auris Touring Sports,1.4 D-4D Advance,1,,,,,,
1437,Toyota,Auris Touring Sports,1.4 D-4D Advance Skypack,1,,,,,,
1438,Toyota,Auris Touring Sports,1.4 D-4D Premium,1,,,,,,
1439,Toyota,Auris Touring Sports,1.4 D-4D Premium Navi,1,,,,,,
1440,Toyota,Auris Touring Sports,1.6 Advance Multidrive S,1,,,,,,
1441,Toyota,Auris Touring Sports,1.6 Advance Skypack Multidrive S,1,,,,,,
1442,Toyota,Auris Touring Sports,1.6 Premium Multidrive S,1,,,,,,
1443,Toyota,Avensis,1.6 Advance,1,,,,,,
1444,Toyota,Avensis,1.6 D-4D Advance,1,,,,,,
1445,Toyota,Avensis,1.6 D-4D Premium,1,,,,,,
1446,Toyota,Avensis,1.6 D-4D Premium Plus,1,,,,,,
1447,Toyota,Avensis,1.6 Premium,1,,,,,,
1448,Toyota,Avensis,1.8 Premium Multidrive S,1,,,,,,
1449,Toyota,Avensis,2.0 D-4D Premium Plus,2,Dizel,Düz,222550.0,https://www.toyota.com.tr/,,
1450,Toyota,Avensis,2.0 Premium Multidrive S,2,Benzin,Otomatik,190650.0,https://www.toyota.com.tr/,,
1451,Toyota,Avensis,2.0 Premium Multidrive S Touring Sports,2,Benzin,Otomatik,204500.0,https://www.toyota.com.tr/,,
1452,Toyota,Avensis,2.0 Premium Plus Multidrive S,2,Benzin,Otomatik,206150.0,https://www.toyota.com.tr/,,
1453,Toyota,Avensis,2.0 Premium Plus Multidrive S Touring Sports,2,Benzin,Otomatik,220000.0,https://www.toyota.com.tr/,,
1454,Toyota,C-HR,1.2 Turbo Advance 4x2,1,,,,,,
1455,Toyota,C-HR,1.2 Turbo Advance 4x2 Multidrive S,1,,,,,,
1456,Toyota,C-HR,1.2 Turbo Diamond 4x2,1,,,,,,
1457,Toyota,C-HR,1.2 Turbo Diamond 4x2 Multidrive S,1,,,,,,
1458,Toyota,C-HR,1.2 Turbo Diamond 4x4 Multidrive S,1,,,,,,
1459,Toyota,C-HR,1.2 Turbo Dynamic 4x2,1,,,,,,
1460,Toyota,C-HR,1.2 Turbo Dynamic 4X4 Multidrive S,1,,,,,,
1461,Toyota,C-HR,1.2 Turbo Dynamic Multidrive S 4x2,1,,,,,,
1462,Toyota,C-HR,1.8 Hybrid Advance 4x2 e-CVT,1,,,,,,
1463,Toyota,C-HR,1.8 Hybrid Diamond 4x2 e-CVT,1,,,,,,
1464,Toyota,C-HR,1.8 Hybrid Dynamic 4x2 e-CVT,1,,,,,,
1465,Toyota,Corolla,1.33 Life,1,,,,,,
1466,Toyota,Corolla,1.4 D-4D Active,1,,,,,,
1467,Toyota,Corolla,1.4 D-4D Active M/M,1,,,,,,
1468,Toyota,Corolla,1.4 D-4D Advance,1,,,,,,
1469,Toyota,Corolla,1.4 D-4D Advance M/M ,1,,,,,,
1470,Toyota,Corolla,1.4 D-4D Life,1,,,,,,
1471,Toyota,Corolla,1.4 D-4D Premium 50.Yıl,1,,,,,,
1472,Toyota,Corolla,1.4 D-4D Premium 50.Yıl M/M,1,,,,,,
1473,Toyota,Corolla,1.4 D-4D Premium 50.Yıl M/M (17'' jant ile),1,,,,,,
1474,Toyota,Corolla,1.4 D-4D Premium 50.Yıl M/M Navi,1,,,,,,
1475,Toyota,Corolla,1.4 D-4D Premium 50.Yıl Navi,1,,,,,,
1476,Toyota,Corolla,1.4 D-4D Premium 50.Yıll (17'' jant ile),1,,,,,,
1477,Toyota,Corolla,1.4 D-4D Touch,1,,,,,,
1478,Toyota,Corolla,1.4 D-4D Touch M/M,1,,,,,,
1479,Toyota,Corolla,1.6 Active,1,,,,,,
1480,Toyota,Corolla,1.6 Active Multidrive S,1,,,,,,
1481,Toyota,Corolla,1.6 Advance,1,,,,,,
1482,Toyota,Corolla,1.6 Advance Multidrive S,1,,,,,,
1483,Toyota,Corolla,1.6 Premium 50.Yıl,1,,,,,,
1484,Toyota,Corolla,1.6 Premium 50.Yıl (17'' jant ile),1,,,,,,
1485,Toyota,Corolla,1.6 Premium 50.Yıl Multidrive S,1,,,,,,
1486,Toyota,Corolla,1.6 Premium 50.Yıl Multidrive S (17'' jant ile),1,,,,,,
1487,Toyota,Corolla,1.6 Premium 50.Yıl Multidrive S Navi,1,,,,,,
1488,Toyota,Corolla,1.6 Premium 50.Yıl Navi,1,,,,,,
1489,Toyota,Corolla,1.6 Premium Multidrive S,1,,,,,,
1490,Toyota,Corolla,1.6 Touch,1,,,,,,
1491,Toyota,Corolla,1.6 Touch Multidrive S,1,,,,,,
1492,Toyota,Hilux,2.4L 4x2 Active,2,,,,,,
1493,Toyota,Hilux,2.4L 4x2 Adventure,2,,,,,,
1494,Toyota,Hilux,2.4L 4x2 Adventure A/T,2,,,,,,
1495,Toyota,Hilux,2.4L 4x4 Active,2,,,,,,
1496,Toyota,Hilux,2.4L 4x4 Adventure,2,,,,,,
1497,Toyota,Hilux,2.8L 4x4 Hi-Cruiser A/T (yeni*),2,,,,,,
1498,Toyota,Land Cruiser Prado,2.8 D-4D,2,,,,,,
1499,Toyota,Prius,1.8L Hybrid Advance,1,,,,,,
1500,Toyota,Prius,1.8L Hybrid Premium,1,,,,,,
1501,Toyota,Rav4,2.5 Hybrid Advance 4x4,2,,,,,,
1502,Toyota,Rav4,2.5 Hybrid Premium 4x4,2,,,,,,
1503,Toyota,Rav4,2.5 Hybrid Premium Plus 4x4,2,,,,,,
1504,Toyota,Rav4,2.5 Hybrid Premium Plus Navi 4x4,2,,,,,,
1505,Toyota,Verso,1.6 Active,1,,,,,,
1506,Toyota,Verso,1.6 Advance,1,,,,,,
1507,Toyota,Verso,1.6 D-4D Active,1,,,,,,
1508,Toyota,Verso,1.6 D-4D Advance,1,,,,,,
1509,Toyota,Verso,1.6 D-4D Premium,1,,,,,,
1510,Toyota,Verso,1.6 D-4D Premium,1,,,,,,
1511,Toyota,Verso,1.6 D-4D Premium Navi,1,,,,,,
1512,Toyota,Verso,1.6 Premium,1,,,,,,
1513,Toyota,Verso,1.6 Premium Navi,1,,,,,,
1514,Toyota,Verso,1.8 Multidive S Premium,1,,,,,,
1515,Toyota,Verso,1.8 Multidive S Premium Navi,1,,,,,,
1516,Toyota,Verso,1.8 Multidrive S Advance,1,,,,,,
1517,Toyota,Yaris,1.0 Life,1,Benzin,Düz,52050.0,https://www.toyota.com.tr/,,
1518,Toyota,Yaris,1.33 Fun,1,,,,,,
1519,Toyota,Yaris,1.33 Fun Multidrive S,1,,,,,,
1520,Toyota,Yaris,1.33 Fun Skypack Multidrive S,1,,,,,,
1521,Toyota,Yaris,1.33 Fun Special,1,,,,,,
1522,Toyota,Yaris,1.33 Fun Special Multidrive S,1,,,,,,
1523,Toyota,Yaris,1.33 Fun Special Skypack Multidrive S,1,,,,,,
1524,Toyota,Yaris,1.33 Style,1,,,,,,
1525,Toyota,Yaris,1.33 Style Multidrive S,1,,,,,,
1526,Toyota,Yaris,1.33 Style Red,1,,,,,,
1527,Toyota,Yaris,1.33 Style Red Multidrive S,1,,,,,,
1528,Toyota,Yaris,1.33 Style Red Skypack Multidrive S,1,,,,,,
1529,Toyota,Yaris,1.33 Style Skypack Multidrive S,1,,,,,,
1530,Toyota,Yaris,1.33 Style X-Trend,1,,,,,,
1531,Toyota,Yaris,1.33 Style X-Trend Multidrive S,1,,,,,,
1532,Toyota,Yaris,1.33 Style X-Trend Skypack Multidrive S,1,,,,,,
1533,Toyota,Yaris,1.5 Hybrid Cool,1,,,,,,
1534,Toyota,Yaris,1.5 Hybrid Spirit,1,,,,,,
1535,Toyota,Yaris,1.5 Hybrid Spirit(yeni),1,,,,,,
1536,Toyota,Yaris,1.5 Hybrid X-Trend,1,,,,,,
1537,Volkswagen,Beetle,1.2 TSI BMT 105 PS DSG Design,1,,,,,,
1538,Volkswagen,Beetle,1.2 TSI BMT 105 PS DSG Style,1,,,,,,
1539,Volkswagen,Beetle,1.2 TSI BMT 105 PS Manuel Design,1,,,,,,
1540,Volkswagen,Beetle,1.2 TSI BMT 105 PS Manuel Style,1,,,,,,
1541,Volkswagen,Beetle,1.4 TSI BMT 150 PS DSG Design,1,,,,,,
1542,Volkswagen,CC,1.4 TSI BMT 150 PS DSG Sportline,1,,,,,,
1543,Volkswagen,CC,1.4 TSI BMT 150 PS DSG Exclusive,1,,,,,,
1544,Volkswagen,CC,2.0 TDI BMT 150 PS DSG Sportline,2,Dizel,Otomatik,199769.0,http://binekarac.vw.com.tr/,,
1545,Volkswagen,CC,2.0 TDI BMT 184 PS DSG Sportline,2,Dizel,Otomatik,212210.0,http://binekarac.vw.com.tr/,,
1546,Volkswagen,CC,2.0 TDI BMT 184 PS DSG Exclusive,2,Dizel,Otomatik,233902.0,http://binekarac.vw.com.tr/,,
1547,Volkswagen,Golf,1.2 TSI BMT 110 PS DSG Comfortline,1,,,,,,
1548,Volkswagen,Golf,1.2 TSI BMT 110 PS DSG Midline Plus,1,,,,,,
1549,Volkswagen,Golf,1.2 TSI BMT 110 PS Manuel Comfortline,1,,,,,,
1550,Volkswagen,Golf,1.2 TSI BMT 110 PS Manuel Midline Plus,1,,,,,,
1551,Volkswagen,Golf,1.4 TSI ACT BMT 150 PS DSG Comfortline,1,,,,,,
1552,Volkswagen,Golf,1.4 TSI ACT BMT 150 PS DSG Highline,1,,,,,,
1553,Volkswagen,Golf,1.4 TSI BMT 125 PS DSG Comfortline,1,,,,,,
1554,Volkswagen,Golf,1.4 TSI BMT 125 PS DSG Highline,1,,,,,,
1555,Volkswagen,Golf,1.4 TSI BMT 125 PS Manuel Comfortline,1,,,,,,
1556,Volkswagen,Golf,1.4 TSI BMT 125 PS Manuel Highline,1,,,,,,
1557,Volkswagen,Golf,1.6 TDI BMT 110 PS DSG Comfortline,1,,,,,,
1558,Volkswagen,Golf,1.6 TDI BMT 110 PS DSG Highline,1,,,,,,
1559,Volkswagen,Golf,1.6 TDI BMT 110 PS Manuel Comfortline,1,,,,,,
1560,Volkswagen,Golf,1.6 TDI BMT 110 PS Manuel Highline,1,,,,,,
1561,Volkswagen,Golf,1.6 TDI BMT 90 PS Manuel Midline Plus,1,,,,,,
1562,Volkswagen,Jetta,1.2 TSI BMT 105 PS DSG Comfortline,1,,,,,,
1563,Volkswagen,Jetta,1.2 TSI BMT 105 PS DSG Trendline,1,,,,,,
1564,Volkswagen,Jetta,1.2 TSI BMT 105 PS Manuel Comfortline,1,,,,,,
1565,Volkswagen,Jetta,1.2 TSI BMT 105 PS Manuel Highline,1,,,,,,
1566,Volkswagen,Jetta,1.2 TSI BMT 105 PS Manuel Trendline,1,,,,,,
1567,Volkswagen,Jetta,1.4 TSI BMT 125 PS DSG Comfortline,1,,,,,,
1568,Volkswagen,Jetta,1.4 TSI BMT 125 PS DSG Highline,1,,,,,,
1569,Volkswagen,Jetta,1.4 TSI BMT 125 PS DSG Trendline,1,,,,,,
1570,Volkswagen,Jetta,1.4 TSI BMT 125 PS Manuel Comfortline,1,,,,,,
1571,Volkswagen,Jetta,1.4 TSI BMT 125 PS Manuel Highline,1,,,,,,
1572,Volkswagen,Jetta,1.4 TSI BMT 125 PS Manuel Trendline,1,,,,,,
1573,Volkswagen,Jetta,1.4 TSI BMT 150 PS DSG Comfortline,1,,,,,,
1574,Volkswagen,Jetta,1.4 TSI BMT 150 PS DSG Highline,1,,,,,,
1575,Volkswagen,Passat,1.4 TSI ACT BMT 150 PS DSG Comfortline,1,,,,,,
1576,Volkswagen,Passat,1.4 TSI ACT BMT 150 PS DSG Highline,1,,,,,,
1577,Volkswagen,Passat,1.4 TSI ACT BMT 150 PS Manuel Comfortline,1,,,,,,
1578,Volkswagen,Passat,1.4 TSI ACT BMT 150 PS Manuel Highline,1,,,,,,
1579,Volkswagen,Passat,1.4 TSI ACT BMT 150 PS Manuel Trendline,1,,,,,,
1580,Volkswagen,Passat,1.4 TSI BMT 125 PS DSG Comfortline,1,,,,,,
1581,Volkswagen,Passat,1.4 TSI BMT 125 PS DSG Highline,1,,,,,,
1582,Volkswagen,Passat,1.4 TSI BMT 125 PS DSG Trendline,1,,,,,,
1583,Volkswagen,Passat,1.4 TSI BMT 125 PS Manuel Comfortline,1,,,,,,
1584,Volkswagen,Passat,1.4 TSI BMT 125 PS Manuel Highline,1,,,,,,
1585,Volkswagen,Passat,1.4 TSI BMT 125 PS Manuel Trendline,1,,,,,,
1586,Volkswagen,Passat,1.6 TDI BMT 120 PS DSG Comfortline,1,,,,,,
1587,Volkswagen,Passat,1.6 TDI BMT 120 PS DSG Highline,1,,,,,,
1588,Volkswagen,Passat,1.6 TDI BMT 120 PS DSG Trendline,1,,,,,,
1589,Volkswagen,Passat,1.6 TDI BMT 120 PS Manuel Comfortline,1,,,,,,
1590,Volkswagen,Passat,1.6 TDI BMT 120 PS Manuel Highline,1,,,,,,
1591,Volkswagen,Passat,1.6 TDI BMT 120 PS Manuel Trendline,1,,,,,,
1592,Volkswagen,Passat,2.0 TDI BMT 150 PS DSG Comfortline,2,Dizel,Otomatik,188000.0,http://binekarac.vw.com.tr/,,
1593,Volkswagen,Passat,2.0 TDI BMT 150 PS DSG Highline,2,Dizel,Otomatik,210400.0,http://binekarac.vw.com.tr/,,
1594,Volkswagen,Passat,2.0 TDI SCR BMT 190 PS DSG Highline,2,Dizel,Otomatik,224700.0,http://binekarac.vw.com.tr/,,
1595,Volkswagen,Passat,2.0 TDI SCR BMT 240 PS 4M DSG Highline,2,Dizel,Otomatik,262400.0,http://binekarac.vw.com.tr/,,
1596,Volkswagen,Passat Variant,1.4 TSI ACT BMT 150 PS DSG Comfortline,1,,,,,,
1597,Volkswagen,Passat Variant,1.4 TSI ACT BMT 150 PS DSG Highline,1,,,,,,
1598,Volkswagen,Passat Variant,1.4 TSI BMT 125 PS DSG Comfortline,1,,,,,,
1599,Volkswagen,Passat Variant,1.4 TSI BMT 125 PS DSG Highline,1,,,,,,
1600,Volkswagen,Passat Variant,1.4 TSI BMT 125 PS Manuel Comfortline,1,,,,,,
1601,Volkswagen,Passat Variant,1.6 TDI BMT 120 PS DSG Comfortline,1,,,,,,
1602,Volkswagen,Passat Variant,1.6 TDI BMT 120 PS DSG Highline,1,,,,,,
1603,Volkswagen,Passat Variant,1.6 TDI BMT 120 PS Manuel Comfortline,1,,,,,,
1604,Volkswagen,Passat Variant,1.6 TDI BMT 120 PS Manuel Highline,1,,,,,,
1605,Volkswagen,Passat Variant,2.0 TDI BMT 150 PS DSG Comfortline,2,Dizel,Otomatik,188000.0,http://binekarac.vw.com.tr/,,
1606,Volkswagen,Passat Variant,2.0 TDI BMT 150 PS DSG Highline,2,Dizel,Otomatik,210400.0,http://binekarac.vw.com.tr/,,
1607,Volkswagen,Passat Variant,2.0 TDI SCR BMT 190 PS DSG Highline,2,Dizel,Otomatik,224700.0,http://binekarac.vw.com.tr/,,
1608,Volkswagen,Passat Variant,2.0 TDI SCR BMT 240 PS 4M DSG Highline,2,Dizel,Otomatik,262400.0,http://binekarac.vw.com.tr/,,
1609,Volkswagen,Polo,1.0 75 PS Manuel Trendline,1,Benzin,Düz,53200.0,http://binekarac.vw.com.tr/,,
1610,Volkswagen,Polo,1.2 TSI BMT 90 PS DSG Allstar,1,,,,,,
1611,Volkswagen,Polo,1.2 TSI BMT 90 PS DSG Comfortline,1,,,,,,
1612,Volkswagen,Polo,1.2 TSI BMT 90 PS Manuel Allstar,1,,,,,,
1613,Volkswagen,Polo,1.2 TSI BMT 90 PS Manuel Comfortline,1,,,,,,
1614,Volkswagen,Polo,1.4 TDI 75 PS Manuel Trendline,1,,,,,,
1615,Volkswagen,Polo,1.4 TDI BMT 90 PS DSG Comfortline,1,,,,,,
1616,Volkswagen,Polo,1.4 TDI BMT 90 PS Manuel Comfortline,1,,,,,,
1617,Volkswagen,Scirocco,1.4 TSI BMT 125 PS Manuel Allstar,1,,,,,,
1618,Volkswagen,Scirocco,1.4 TSI BMT 125 PS Manuel Sportline,1,,,,,,
1619,Volkswagen,Scirocco,1.4 TSI BMT 150 PS DSG Allstar,1,,,,,,
1620,Volkswagen,Scirocco,1.4 TSI BMT 150 PS DSG Sportline,1,,,,,,
1621,Volkswagen,Tiguan,1.4 TSI ACT BMT 150 PS DSG Comfortline,1,,,,,,
1622,Volkswagen,Tiguan,1.4 TSI ACT BMT 150 PS DSG Highline,1,,,,,,
1623,Volkswagen,Tiguan,1.4 TSI ACT BMT 150 PS DSG Trendline,1,,,,,,
1624,Volkswagen,Tiguan,1.4 TSI BMT 125 PS Manuel Comfortline,1,,,,,,
1625,Volkswagen,Tiguan,1.4 TSI BMT 125 PS Manuel Trendline,1,,,,,,
1626,Volkswagen,Tiguan,1.6 TDI SCR BMT 115 PS Manuel Comfortline,1,,,,,,
1627,Volkswagen,Tiguan,1.6 TDI SCR BMT 115 PS Manuel Highline,1,,,,,,
1628,Volkswagen,Tiguan,1.6 TDI SCR BMT 115 PS Manuel Trendline,1,,,,,,
1629,Volkswagen,Tiguan,2.0 TDI SCR BMT 150 PS 4MOTION DSG Comfortline,2,Dizel,Otomatik,196127.0,http://binekarac.vw.com.tr/,,
1630,Volkswagen,Tiguan,2.0 TDI SCR BMT 150 PS 4MOTION DSG Highline,2,Dizel,Otomatik,213963.0,http://binekarac.vw.com.tr/,,
1631,Volkswagen,Touareg,3.0 V6 BMT TDI SCR 262 PS Premium,3,Dizel,Otomatik,505159.0,http://binekarac.vw.com.tr/,,
1632,Volkswagen,Touareg,3.0 V6 BMT TDI SCR 262 PS Premium Terrain Tech.,3,Dizel,Otomatik,517639.0,http://binekarac.vw.com.tr/,,
1633,Volvo,S60,1.5L 152HP T3 Advance,1,,,,,,
1634,Volvo,S60,1.5L 152HP T3 Premium,1,,,,,,
1635,Volvo,S60,1.5L 152HP T3 R-Design Plus,1,,,,,,
1636,Volvo,S60,2.0L 190HP D4 Advance,2,Dizel,Otomatik,221420.0,http://www.volvocars.com.tr,,
1637,Volvo,S90,2.0L 190HP D4 Inscription,2,Dizel,Otomatik,378710.0,http://www.volvocars.com.tr,,
1638,Volvo,S90,2.0L 190HP D4 Momentum,2,Dizel,Otomatik,343760.0,http://www.volvocars.com.tr,,
1639,Volvo,S90,2.0L 190HP D4 R-Design,2,Dizel,Otomatik,376480.0,http://www.volvocars.com.tr,,
1640,Volvo,S90,2.0L 235HP D5 AWD Inscription,2,Dizel,Otomatik,418600.0,http://www.volvocars.com.tr,,
1641,Volvo,S90,2.0L 235HP D5 AWD Momentum,2,Dizel,Otomatik,384530.0,http://www.volvocars.com.tr,,
1642,Volvo,S90,2.0L 235HP D5 AWD R-Design,2,Dizel,Otomatik,416420.0,http://www.volvocars.com.tr,,
1643,Volvo,S90,2.0L 320HP T6 AWD Inscription,2,Benzin,Otomatik,413350.0,http://www.volvocars.com.tr,,
1644,Volvo,S90,2.0L 320HP T6 AWD Momentum,2,Benzin,Otomatik,379270.0,http://www.volvocars.com.tr,,
1645,Volvo,S90,2.0L 320HP T6 AWD R-Design,2,Benzin,Otomatik,411170.0,http://www.volvocars.com.tr,,
1646,Volvo,V40,1.5L 152HP T3 Advance,1,,,,,,
1647,Volvo,V40,1.5L 152HP T3 Inscription,1,,,,,,
1648,Volvo,V40,1.5L 152HP T3 Momentum,1,,,,,,
1649,Volvo,V40,1.5L 152HP T3 R-Design Plus,1,,,,,,
1650,Volvo,V60,1.5L 152HP T3 Advance,1,,,,,,
1651,Volvo,V60,1.5L 152HP T3 Premium,1,,,,,,
1652,Volvo,V60,2.0L 190HP D4 Advance,2,Dizel,Otomatik,236430.0,http://www.volvocars.com.tr,,
1653,Volvo,V60 Cross Country,2.0L 190HP D4 Advance,2,Dizel,Otomatik,261840.0,http://www.volvocars.com.tr,,
1654,Volvo,V90,2.0L 190HP D4 Inscription,2,Dizel,Otomatik,378710.0,http://www.volvocars.com.tr,,
1655,Volvo,V90,2.0L 190HP D4 Momentum,2,Dizel,Otomatik,343760.0,http://www.volvocars.com.tr,,
